CustomerID,total_lifetime_orders,total_spent,total_items_bought,average_order_value,days_since_last_order,average_days_between_orders,Churn,Churn_Probability
12948.0,7,2064.95,1080,294.99285714285713,15,41.333333333333336,0,0.06103512770230889
16929.0,7,1295.39,929,185.0557142857143,3,25.166666666666668,0,0.060676405526246736
17754.0,5,1772.26,1869,354.452,0,64.75,0,0.060429622406309044
13266.0,12,3834.26,4428,319.52166666666665,10,22.272727272727277,0,0.06035638946352258
17160.0,6,3518.03,2856,586.3383333333334,30,42.0,0,0.060286715707342696
12557.0,5,11990.96,4384,2398.192,15,88.75,0,0.06027370249569394
17669.0,7,3406.7200000000003,1916,486.67428571428576,42,34.333333333333336,0,0.06019273255596941
14040.0,12,3614.92,1554,301.24333333333334,40,26.363636363636363,0,0.06014552507116483
13034.0,2,642.77,369,321.385,54,314.0,0,0.05994769445893481
12910.0,8,3075.04,1692,384.38,22,31.142857142857142,0,0.05992117375024864
12553.0,10,3692.28,1965,369.228,7,35.666666666666664,0,0.05957773746907428
13340.0,7,10736.48,5770,1533.782857142857,44,38.5,0,0.0592603996243943
12370.0,4,3545.69,2353,886.4225,50,103.0,0,0.059258174463001766
13787.0,2,309.04,337,154.52,75,288.0,0,0.05912251424398117
17711.0,2,385.1,246,192.55,10,279.0,0,0.05906541865185316
13804.0,7,2635.79,1498,376.5414285714286,30,43.16666666666666,0,0.0590069381053969
15602.0,9,1297.87,1137,144.20777777777778,7,44.875,0,0.05877068079833832
15140.0,7,2354.25,1572,336.32142857142856,51,35.166666666666664,0,0.058726699555412945
18179.0,6,1793.17,1360,298.8616666666667,8,65.4,0,0.058673186868322146
15211.0,2,894.4100000000001,240,447.205,59,304.0,0,0.05865038054774713
16271.0,5,1429.24,1038,285.848,2,88.75,0,0.05848212580951618
15858.0,5,1438.85,1167,287.77,15,87.75,0,0.05818246372506068
17863.0,6,3160.0,2638,526.6666666666666,58,62.0,0,0.05802670571864841
17164.0,7,2467.35,1501,352.4785714285714,32,40.0,0,0.0578737432372622
17940.0,10,4106.4400000000005,9755,410.64400000000006,48,28.11111111111111,0,0.057761208804741775
15134.0,8,1387.99,887,173.49875,14,32.142857142857146,0,0.05766951892552835
15443.0,7,3236.91,1663,462.4157142857143,1,53.0,0,0.05764907755707841
14865.0,2,52.2,108,26.1,6,364.0,0,0.05760835061738739
14235.0,5,3144.86,1959,628.972,74,46.25,0,0.05732163010424682
17576.0,19,3622.68,1994,190.66736842105263,7,19.83333333333333,0,0.05728823794950675
13384.0,7,4151.93,2422,593.1328571428572,30,24.5,0,0.057264528511569976
15708.0,7,3364.24,1267,480.6057142857143,40,54.66666666666666,0,0.057047258945082266
17059.0,5,3095.04,1855,619.008,29,84.75,0,0.056987290166398134
17861.0,8,2100.8,1988,262.6,2,45.142857142857146,0,0.056874092319170136
12473.0,5,3938.55,2439,787.7099999999999,28,40.5,0,0.056581333080029717
15117.0,5,1551.78,1948,310.356,14,50.0,0,0.05652364103659541
14810.0,11,2087.88,1016,189.80727272727276,40,32.8,0,0.056495958968376454
18283.0,16,2094.88,1397,130.93,3,22.2,0,0.05616609230870466
13137.0,8,3650.41,2226,456.30125,10,42.57142857142857,0,0.056137045460641424
17519.0,6,1844.02,1236,307.33666666666664,16,70.2,0,0.05602989874397819
14462.0,11,2004.02,964,182.1836363636364,65,27.3,0,0.055871615306276975
17964.0,2,471.7,301,235.85,31,340.0,0,0.05571157628084497
15370.0,7,2386.05,830,340.86428571428576,40,48.5,0,0.05556723681305808
16817.0,9,1604.75,822,178.30555555555554,2,45.625,0,0.055476126513149884
13523.0,5,3964.88,1752,792.976,32,83.25,0,0.05546585199666098
17758.0,8,3456.7000000000003,2091,432.0875,18,32.857142857142854,0,0.055413180672103525
12523.0,11,1789.77,865,162.70636363636365,18,31.2,0,0.05515968541323637
12673.0,2,610.52,351,305.26,4,321.0,0,0.05497712069446552
16019.0,9,3786.24,1733,420.6933333333334,46,39.625,0,0.054656397971008734
12455.0,6,2466.86,2089,411.1433333333334,72,44.6,0,0.054622750143890994
14262.0,8,2618.23,1645,327.27875,7,33.142857142857146,0,0.05461620319621449
13769.0,10,2796.51,1163,279.651,1,40.55555555555556,0,0.05448878294780096
16348.0,7,1469.45,819,209.92142857142855,31,34.5,0,0.054483340518951845
16744.0,7,1304.76,805,186.3942857142857,10,26.83333333333333,0,0.05447975645029886
15281.0,9,2332.15,1211,259.1277777777778,58,34.25,0,0.054469683935829856
14112.0,7,2915.15,1651,416.45,22,42.16666666666666,0,0.05445564702831643
15356.0,10,2766.5,1673,276.65,30,37.333333333333336,0,0.05431462985792163
16316.0,8,2938.91,1484,367.36375,63,41.85714285714285,0,0.05427056556234459
13654.0,6,2707.33,2182,451.2216666666666,42,46.0,0,0.054174813899200966
13435.0,7,3809.89,2129,544.2700000000001,4,30.5,0,0.05414987038143289
16134.0,2,618.09,371,309.045,21,337.0,0,0.05404233538979079
16880.0,7,1519.08,753,217.01142857142852,30,26.33333333333333,0,0.054028558772652106
15737.0,8,1205.12,599,150.64,14,32.57142857142857,0,0.05384166938087507
13232.0,7,1357.6,778,193.94285714285712,12,38.333333333333336,0,0.053758148208426976
14243.0,10,2588.77,1221,258.877,8,39.66666666666666,0,0.053606378130786024
16440.0,5,3640.67,2018,728.134,7,51.5,0,0.053580900595774056
14215.0,6,1789.72,1358,298.2866666666667,11,71.2,0,0.05333654790794813
17162.0,10,1715.46,1001,171.546,28,30.666666666666668,0,0.052819217256960815
14738.0,7,1314.45,601,187.77857142857144,42,45.5,0,0.05269585557058105
13491.0,10,1215.82,903,121.582,51,35.55555555555556,0,0.05263771269080563
16394.0,5,1555.34,2604,311.068,56,58.0,0,0.052573119083459685
17293.0,9,1875.11,1140,208.3455555555556,7,44.0,0,0.05256636030030837
12877.0,12,1535.77,1178,127.98083333333334,3,32.18181818181818,0,0.052466643739841425
14713.0,11,2666.36,1615,242.39636363636365,8,35.5,0,0.052353993714851166
13941.0,5,5112.96,2364,1022.592,21,87.5,0,0.05201781623562875
13012.0,8,1661.84,824,207.73,8,40.71428571428572,0,0.051689798109581304
15251.0,11,10484.99,6171,953.180909090909,8,23.2,0,0.051675782764670324
15521.0,8,3000.2,1836,375.025,39,30.571428571428573,0,0.05165437007716612
17071.0,9,2429.03,1197,269.89222222222224,27,35.125,0,0.05147489222216414
13381.0,6,3639.31,2029,606.5516666666666,31,53.4,0,0.05138628974570576
13451.0,5,2976.15,2149,595.23,25,77.0,0,0.051190282045556285
16332.0,7,1593.2,801,227.6,27,46.16666666666666,0,0.051126594584475785
14341.0,8,2182.28,1403,272.785,44,39.0,0,0.05084454662984965
14408.0,7,2606.53,1616,372.3614285714286,10,42.16666666666666,0,0.05075785210686717
15998.0,5,3089.97,2041,617.9939999999999,36,81.25,0,0.0506705424559794
14587.0,9,1601.14,761,177.9044444444445,18,39.0,0,0.0506532068303988
17800.0,9,1199.01,736,133.22333333333333,36,37.0,0,0.05058289347306077
16983.0,7,1931.25,1379,275.8928571428572,12,59.333333333333336,0,0.05056539551361682
14744.0,7,1099.98,627,157.14,15,58.333333333333336,0,0.05054076201538526
14659.0,9,2529.93,1195,281.1033333333333,8,38.25,0,0.05050560672465479
18116.0,8,1418.03,848,177.25375,67,42.285714285714285,0,0.05026064921145717
12744.0,7,21279.29,5241,3039.898571428572,51,44.333333333333336,0,0.05009256829551558
13496.0,2,653.33,341,326.665,10,349.0,0,0.05009079099537658
12748.0,209,33719.73,25747,161.3384210526316,0,1.7884615384615383,0,0.050060205615535903
16156.0,9,3122.04,1308,346.8933333333333,8,37.75,0,0.049871866362104014
17744.0,6,2322.4,3412,387.06666666666666,3,70.8,0,0.04978967681872001
15382.0,6,5955.71,4012,992.6183333333332,14,56.0,0,0.04976309380077772
18272.0,6,3078.58,2050,513.0966666666667,2,48.8,0,0.049719268214407225
16076.0,10,2234.73,1435,223.473,2,22.77777777777778,0,0.04965774938047625
16652.0,7,6773.97,3283,967.71,58,35.666666666666664,0,0.049624675176076355
14907.0,7,3501.1,1691,500.1571428571429,2,60.66666666666666,0,0.04948302521873937
17139.0,12,10668.47,5182,889.0391666666666,15,24.818181818181817,0,0.049452065678373944
15241.0,8,1756.44,1818,219.555,66,30.857142857142858,0,0.049383180398587995
14711.0,11,2868.8,978,260.8,9,25.2,0,0.04832640443714778
16782.0,13,2279.9,712,175.37692307692308,9,29.58333333333333,0,0.04818823310854563
12417.0,9,3649.1,1552,405.4555555555555,2,44.25,0,0.04813847253113697
17191.0,7,2095.13,1167,299.3042857142857,27,56.66666666666666,0,0.048031783141516786
14878.0,9,1485.54,802,165.06,12,43.125,0,0.047687830674241004
15101.0,2,317.53,241,158.765,8,350.0,0,0.047466325139114404
13047.0,10,3237.54,1391,323.754,31,38.0,0,0.04732618093157907
15981.0,8,3408.48,1866,426.06,24,40.85714285714285,0,0.04718345282325856
14258.0,9,12669.98,7100,1407.7755555555557,8,41.0,0,0.04696679939355339
16327.0,6,3844.22,2571,640.7033333333333,13,71.0,0,0.04695653478504267
13068.0,2,344.0,200,172.0,9,309.0,0,0.04690852953973983
15021.0,9,1914.82,847,212.75777777777776,8,44.625,0,0.04673253159406877
14854.0,7,2759.83,1832,394.26142857142855,77,32.666666666666664,0,0.04668685271435999
14005.0,5,2874.72,2478,574.944,9,51.5,0,0.0466038282358391
17228.0,8,1906.09,1532,238.26125,15,50.85714285714285,0,0.04623066545496148
16719.0,7,1790.42,1204,255.77428571428567,14,58.833333333333336,0,0.046227144066050184
15093.0,6,4597.02,3760,766.1700000000001,17,70.6,0,0.046110734400791935
13953.0,7,3515.68,2724,502.24,6,57.5,0,0.04607778860736318
14524.0,9,1867.68,676,207.52,31,41.125,0,0.04600781018387912
17135.0,7,1139.73,1224,162.81857142857143,15,59.16666666666666,0,0.04600770602229426
17181.0,2,239.92,241,119.96,56,316.0,0,0.04582429322966086
13870.0,8,2770.94,1325,346.3675,1,40.71428571428572,0,0.0457745372894603
12647.0,12,3722.82,1431,310.235,21,31.454545454545453,0,0.04537408894940202
13588.0,9,2478.95,2606,275.43888888888887,15,29.875,0,0.04533728972683865
16954.0,9,2085.08,1054,231.67555555555555,0,44.75,0,0.045244069016270455
15974.0,7,3442.15,2262,491.7357142857143,38,41.5,0,0.045172857627927374
16966.0,7,2154.97,1981,307.8528571428571,7,38.5,0,0.044716897022363915
17107.0,6,10815.43,4837,1802.5716666666667,32,48.8,0,0.04470194410298842
13329.0,2,789.0,463,394.5,31,335.0,0,0.04455217762718294
13742.0,12,3131.02,1124,260.9183333333333,16,27.545454545454547,0,0.04442668595183636
17685.0,7,3191.53,1956,455.9328571428572,16,59.16666666666666,0,0.04427782076549306
13758.0,7,3190.55,1844,455.79285714285714,11,60.16666666666666,0,0.04427782076549306
14309.0,9,2352.53,1633,261.39222222222224,7,43.75,0,0.04413586255977213
17235.0,2,550.06,224,275.03,24,347.0,0,0.04406570859028303
15861.0,8,3165.36,2544,395.67,11,36.285714285714285,0,0.04401861578110646
16242.0,7,3603.21,1982,514.7442857142858,7,44.66666666666666,0,0.043945310554312146
15827.0,14,1836.09,882,131.14928571428572,72,23.0,0,0.04374765058253554
15059.0,9,1337.72,604,148.63555555555556,40,36.625,0,0.04356005931537795
15671.0,7,2657.13,1699,379.59,18,42.0,0,0.04332487442421241
14901.0,9,1421.29,661,157.92111111111112,10,45.125,0,0.043249440589301094
13911.0,9,2580.91,2731,286.7677777777778,56,31.375,0,0.043088263244532694
13983.0,12,2603.43,1183,216.9525,29,30.63636363636364,0,0.04303157486063929
12714.0,5,4708.86,3069,941.772,8,71.25,0,0.0429635026568633
13890.0,10,1883.81,831,188.38100000000003,0,39.66666666666666,0,0.04293202359951394
15012.0,2,423.04,231,211.52,53,319.0,0,0.04284438098278096
16426.0,10,1908.25,1243,190.825,1,30.33333333333333,0,0.04279618931430144
17213.0,7,2781.23,1176,397.3185714285714,39,54.333333333333336,0,0.042764601654452034
15203.0,6,1827.8,1753,304.6333333333333,25,57.0,0,0.04263033413129718
15034.0,8,4308.61,2422,538.57625,15,48.285714285714285,0,0.04235418273276469
12944.0,2,604.51,289,302.255,35,319.0,0,0.04220407254704741
15987.0,7,1451.28,1556,207.32571428571427,11,59.333333333333336,0,0.04219550316955016
14676.0,6,2548.24,2500,424.7066666666667,30,50.2,0,0.04214267407263081
17418.0,2,463.46,289,231.73,41,281.0,0,0.04195954947293231
17555.0,2,483.26,349,241.63,19,314.0,0,0.04174030236054747
14784.0,2,289.99,237,144.995,25,297.0,0,0.04169705251699047
17760.0,2,287.59,239,143.795,21,351.0,0,0.04169705251699047
12433.0,7,13375.87,11071,1910.838571428572,0,62.0,0,0.04158183889760129
15572.0,7,2552.86,1229,364.69428571428574,4,45.5,0,0.04146722057097832
14388.0,8,3212.84,1941,401.605,9,51.71428571428572,0,0.04134427751774664
17612.0,6,2048.45,1808,341.4083333333333,52,48.8,0,0.041312497425681646
12963.0,8,1856.63,881,232.07875,7,51.0,0,0.04129771832601091
15854.0,12,2974.65,939,247.8875,3,32.45454545454545,0,0.041267104225256104
13862.0,8,2209.36,1688,276.17,17,44.85714285714285,0,0.04107229699482545
15932.0,8,2495.87,2325,311.98375,3,40.71428571428572,0,0.041006823323997924
14866.0,12,14389.9,6752,1199.1583333333333,10,32.27272727272727,0,0.04090091936007734
17790.0,14,1965.55,836,140.39642857142857,26,26.0,0,0.04070546217624829
15696.0,8,2736.46,1028,342.0575,32,41.85714285714285,0,0.04069298728652689
14236.0,2,490.86,310,245.43,80,291.0,0,0.040651143299260645
17530.0,10,2385.0,1526,238.5,0,40.333333333333336,0,0.040632069205994686
13630.0,7,2031.78,1391,290.2542857142857,4,46.66666666666666,0,0.04050072207961925
13552.0,12,3740.07,1417,311.6725,65,22.63636363636364,0,0.040447045417252754
17069.0,9,2709.7000000000003,1506,301.0777777777778,27,43.125,0,0.03990915116192038
13571.0,12,2092.32,1759,174.36,12,21.818181818181817,0,0.039794501749504635
17449.0,7,2520.86,1122,360.1228571428572,1,59.5,0,0.03964012443190167
18061.0,10,2119.41,955,211.941,21,38.22222222222222,0,0.039377638999693924
14396.0,2,487.99,225,243.995,64,306.0,0,0.03932856559379729
16818.0,11,3349.57,2164,304.50636363636363,10,19.4,0,0.03932594611912279
12598.0,8,3023.08,1964,377.885,9,39.285714285714285,0,0.039196172516451695
12684.0,7,2283.63,1985,326.23285714285714,7,34.166666666666664,0,0.03878523438787757
15033.0,10,2586.67,1695,258.66700000000003,4,36.0,0,0.038607058938249963
16813.0,10,1692.98,1525,169.298,7,21.77777777777778,0,0.038398091598000124
17593.0,5,3927.34,3101,785.4680000000001,3,87.25,0,0.03835929216069652
14159.0,11,4693.01,4408,426.6372727272728,19,34.3,0,0.038345896200928896
15632.0,8,3285.31,2109,410.66375,15,37.0,0,0.038290979741233334
13842.0,9,3385.62,1768,376.18,58,38.5,0,0.038009610081487406
13569.0,2,373.75,164,186.875,16,350.0,0,0.03795180833559291
13030.0,2,799.48,394,399.74,10,356.0,0,0.0378917761419975
15874.0,7,4405.88,2534,629.4114285714286,63,36.66666666666666,0,0.037880180619828126
15694.0,14,6479.4,1677,462.8142857142857,0,28.615384615384617,0,0.03784915869690341
15953.0,8,1659.38,892,207.4225,14,50.57142857142857,0,0.037740713681909496
16638.0,10,1680.72,1255,168.072,22,38.44444444444444,0,0.03770701805332475
13173.0,2,353.65,277,176.825,3,363.0,0,0.03745677965581051
17372.0,8,1342.68,749,167.835,40,45.85714285714285,0,0.0374150911322845
17540.0,2,578.9,194,289.45,24,291.0,0,0.037350142045787973
12477.0,6,13219.74,3653,2203.29,22,55.6,0,0.03731396483149561
12637.0,8,6021.9,3002,752.7375,66,36.57142857142857,0,0.037242330941285554
13094.0,12,1927.32,1716,160.61,20,31.545454545454547,0,0.03718403091790178
13324.0,10,7121.95,5205,712.1949999999999,35,36.0,0,0.03707138862444809
17402.0,13,2633.85,701,202.60384615384612,4,30.33333333333333,0,0.037049469639841404
17965.0,14,2622.57,1556,187.32642857142855,37,25.46153846153846,0,0.037001601486045484
17091.0,9,3827.76,1746,425.3066666666667,2,45.625,0,0.03687015431016108
13255.0,2,399.51,177,199.755,8,364.0,0,0.03666784400516292
15058.0,11,2124.99,1069,193.18090909090915,24,28.6,0,0.036642549470221566
14572.0,7,2832.84,1428,404.6914285714286,2,53.333333333333336,0,0.03651119867849834
13126.0,8,2099.64,2143,262.455,4,51.57142857142857,0,0.03640623940962904
12826.0,7,1474.72,1058,210.67428571428573,2,60.333333333333336,0,0.03637586704334197
14146.0,5,4191.0,2437,838.2,8,87.0,0,0.03633957965266512
17288.0,7,1419.73,1203,202.81857142857143,8,58.16666666666666,0,0.03621006697225242
14466.0,7,2272.4,1006,324.62857142857143,28,57.16666666666666,0,0.03591259969338197
14321.0,5,1530.75,2406,306.15,10,80.5,0,0.035708313482526094
16556.0,7,3313.79,1890,473.3985714285714,66,48.833333333333336,0,0.03556394411686052
13988.0,6,4147.96,3044,691.3266666666667,19,46.8,0,0.035397277991673526
13305.0,10,2000.86,1232,200.086,3,40.888888888888886,0,0.03528912912986196
14594.0,2,379.83,185,189.915,6,365.0,0,0.035282228250605126
14794.0,7,1319.91,673,188.55857142857144,2,55.16666666666666,0,0.035239298731251804
14961.0,9,7044.68,3708,782.7422222222223,10,43.625,0,0.03512498666848027
17659.0,12,2999.46,1525,249.955,16,32.18181818181818,0,0.03497612943980893
15916.0,8,1528.09,757,191.01125,15,50.0,0,0.03496421500882461
16531.0,7,1244.59,915,177.79857142857142,21,56.333333333333336,0,0.03489896116822982
16912.0,11,2575.38,1029,234.12545454545452,28,29.4,0,0.03458699524476814
17655.0,7,2638.94,1116,376.99142857142857,10,59.16666666666666,0,0.03417129106060632
16407.0,10,2126.93,1124,212.693,12,33.22222222222222,0,0.0341253612899969
15544.0,9,3546.71,3109,394.0788888888889,8,45.375,0,0.03407143177901442
13021.0,9,2616.38,1352,290.7088888888889,3,44.25,0,0.03400681161912616
17422.0,6,1979.37,2253,329.895,15,55.8,0,0.033987500374218604
16016.0,8,1508.76,620,188.595,2,51.85714285714285,0,0.033937634342388
16767.0,11,5580.6,4435,507.3272727272728,30,28.5,0,0.033864657381910364
17629.0,8,1814.12,1629,226.765,5,50.57142857142857,0,0.03381486112428644
17340.0,11,12353.29,5967,1123.0263636363636,29,33.6,0,0.03365759841685853
16841.0,6,1869.82,2250,311.63666666666666,36,50.0,0,0.03365087803333598
16686.0,7,3062.83,2030,437.5471428571428,46,51.16666666666666,0,0.03357367291613632
16293.0,10,2248.99,982,224.89900000000003,21,38.333333333333336,0,0.03340254822937647
14502.0,11,2470.67,1498,224.60636363636365,19,29.3,0,0.03325140962525239
12483.0,8,2484.98,1110,310.6225,16,46.0,0,0.03321106791551596
13148.0,12,3707.12,1975,308.9266666666667,28,30.454545454545453,0,0.03320733279511353
18044.0,10,2088.6,1033,208.86,3,39.55555555555556,0,0.03283402712237758
17999.0,2,382.06,221,191.03,36,329.0,0,0.03275342650040851
13579.0,2,467.04,176,233.52,14,354.0,0,0.03273151160250412
14470.0,2,461.19,193,230.595,11,275.0,0,0.03273151160250412
12423.0,8,1859.31,1339,232.41375,0,50.285714285714285,0,0.03255938860137237
15271.0,15,2507.07,1262,167.138,6,25.571428571428573,0,0.032532237123106794
12726.0,7,2609.1,3143,372.7285714285714,27,54.833333333333336,0,0.03246333305159597
16393.0,13,3046.21,1576,234.32384615384612,1,30.5,0,0.03240048427992685
12494.0,7,1246.1,707,178.01428571428573,15,58.16666666666666,0,0.032267856469987075
17602.0,6,5102.97,4151,850.495,1,64.2,0,0.032259022123646605
13183.0,9,3957.78,2208,439.7533333333333,7,40.75,0,0.03225824115716019
18156.0,2,734.94,301,367.47,12,356.0,0,0.032136062967933456
13590.0,6,1981.92,1848,330.32,10,58.2,0,0.03211007174775533
17591.0,7,2225.9700000000003,1009,317.9957142857143,72,48.833333333333336,0,0.03205952707947972
18075.0,10,2611.75,1464,261.175,22,37.44444444444444,0,0.03203648055255807
12484.0,6,4541.72,2191,756.9533333333334,32,60.6,0,0.03201346927046562
13971.0,8,2758.26,1844,344.7825,18,38.0,0,0.03195142213287125
17937.0,7,4301.22,1754,614.46,8,58.833333333333336,0,0.03193725913975545
12867.0,7,4036.82,4298,576.6885714285714,25,55.5,0,0.031936599058046106
14221.0,9,3432.8,2191,381.4222222222222,41,37.0,0,0.03181368126820689
16655.0,6,3794.52,2367,632.42,17,62.8,0,0.031715732688902015
17218.0,10,1960.72,958,196.072,3,40.333333333333336,0,0.03161482762818204
16609.0,7,5493.46,2420,784.78,14,39.5,0,0.031530858967469585
14776.0,11,2538.3,3134,230.75454545454548,50,26.1,0,0.03152268150588905
13230.0,14,2806.97,1665,200.49785714285716,3,27.692307692307693,0,0.031503708066432726
17426.0,6,5037.26,3094,839.5433333333334,7,54.8,0,0.031475970481883594
13139.0,7,5064.94,2425,723.5628571428571,15,40.5,0,0.03144135706978564
14422.0,6,4263.64,2906,710.6066666666667,0,53.2,0,0.03143501155911273
17346.0,15,2676.56,1657,178.43733333333333,3,26.357142857142858,0,0.03123535811916028
14395.0,9,3507.71,1693,389.74555555555554,1,46.125,0,0.031147563035768277
17396.0,8,7330.8,2005,916.35,38,47.42857142857143,0,0.03109848110523071
16218.0,7,3084.68,2088,440.6685714285714,29,57.16666666666666,0,0.030925129229241594
14944.0,12,5900.25,2815,491.6875,29,24.181818181818183,0,0.030822748072973645
17412.0,7,1258.06,738,179.72285714285712,2,61.5,0,0.030741019635789426
13178.0,11,5725.47,3570,520.4972727272727,25,33.4,0,0.03067535305106382
18065.0,14,2392.83,1027,170.91642857142855,5,27.53846153846154,0,0.03064546168927987
14702.0,17,3292.14,1454,193.65529411764703,0,22.75,0,0.03044733564338661
13426.0,10,3641.32,2245,364.132,0,39.77777777777778,0,0.030411199263623713
14239.0,11,2380.85,993,216.4409090909091,42,27.2,0,0.03031442209443052
18144.0,12,2888.75,1343,240.72916666666663,7,33.18181818181818,0,0.030041251425540767
12708.0,10,2712.91,1307,271.291,29,37.55555555555556,0,0.029892481441583317
15967.0,2,418.83,211,209.415,22,295.0,0,0.029837728217031456
14696.0,7,2078.95,1630,296.99285714285713,3,61.333333333333336,0,0.029802321523522263
14562.0,18,5074.77,1834,281.9316666666667,3,17.647058823529413,0,0.02972834850838727
17913.0,2,411.6,289,205.8,58,296.0,0,0.029674496770912436
14299.0,9,3965.62,2149,440.6244444444444,7,44.625,0,0.029128124008288073
12779.0,8,3981.36,2024,497.67,37,47.57142857142857,0,0.02893577553334713
17049.0,9,5659.9800000000005,2676,628.8866666666668,2,34.125,0,0.028788815827314948
16712.0,11,3645.43,1749,331.40272727272725,8,26.6,0,0.028629910689586455
16241.0,13,2607.87,1453,200.6053846153846,9,30.0,0,0.02848127900546578
12705.0,9,6868.29,3997,763.1433333333333,14,42.625,0,0.028476553538368674
12626.0,9,6620.48,3453,735.6088888888888,22,37.875,0,0.028304881258017858
12594.0,10,3338.2200000000003,1777,333.822,37,31.666666666666668,0,0.028191611149865993
13700.0,10,2265.12,2304,226.512,25,33.333333333333336,0,0.02805850433131456
12731.0,12,18895.91,8437,1574.6591666666666,23,31.0,0,0.028055423468919184
12678.0,12,17628.46,10923,1469.0383333333332,41,28.272727272727277,0,0.028055423468919184
15527.0,8,2429.78,992,303.7225,18,47.85714285714285,0,0.027938267493217293
14732.0,8,2702.49,1405,337.81125000000003,7,47.142857142857146,0,0.02775932755643004
12569.0,32,4124.69,1801,128.8965625,1,8.064516129032258,0,0.027758857398808786
14390.0,9,4652.82,2136,516.98,9,45.25,0,0.02771193685987172
13268.0,11,3214.69,3658,292.24454545454546,17,24.9,0,0.02764546890728641
13209.0,8,5891.61,4253,736.45125,29,47.285714285714285,0,0.027416835014197956
12957.0,8,4017.54,2549,502.1925,9,47.0,0,0.02737223881519534
14004.0,7,4582.64,2668,654.6628571428572,42,40.833333333333336,0,0.02735931614403355
14525.0,9,4332.2,2696,481.3555555555556,19,42.625,0,0.02727983012471861
13784.0,11,2462.79,2493,223.89,9,32.2,0,0.027242715161399155
12472.0,7,6572.11,4148,938.8728571428572,31,56.0,0,0.027029671821208807
14397.0,19,2612.96,1890,137.52421052631578,2,11.666666666666666,0,0.026931557105472726
13817.0,2,382.98,211,191.49,28,322.0,0,0.026709741216769615
18230.0,7,2810.2000000000003,1316,401.4571428571429,8,48.833333333333336,0,0.0262689575992582
17133.0,7,4892.240000000001,2730,698.8914285714287,15,41.66666666666666,0,0.02615358030126901
16477.0,7,2494.46,1415,356.3514285714286,63,51.16666666666666,0,0.02588861704924877
17188.0,7,2474.23,1328,353.4614285714286,10,58.5,0,0.02578805721658707
17314.0,8,2527.92,1896,315.99,24,41.0,0,0.025571868109137495
14911.0,201,143825.06,80265,715.5475621890547,0,1.86,0,0.02552904304295624
14367.0,16,9261.52,4438,578.845,7,17.8,0,0.025448004444319102
12747.0,11,4196.01,1275,381.4554545454546,1,36.6,0,0.02527073374812991
13394.0,8,2520.02,2392,315.0025,1,44.0,0,0.025115460779662407
13527.0,7,2287.51,1692,326.7871428571429,33,48.833333333333336,0,0.02485108997118076
15365.0,7,2314.32,1084,330.6171428571429,25,48.16666666666666,0,0.024840105135593506
15187.0,16,4777.18,1887,298.57375,1,14.0,0,0.024747941827489996
16843.0,16,10196.57,10159,637.285625,42,18.933333333333334,0,0.02447378082534363
17231.0,10,3174.32,1742,317.432,11,38.77777777777778,0,0.024408159538494244
18245.0,7,2567.06,1788,366.7228571428572,6,57.833333333333336,0,0.0243805203323552
14030.0,8,2360.09,1479,295.01125,17,49.71428571428572,0,0.02379816072281492
12727.0,7,3980.7,2098,568.6714285714286,10,51.5,0,0.02360388973504384
17696.0,8,2285.71,1756,285.71375,37,46.57142857142857,0,0.023473192901340995
15270.0,7,2379.49,1521,339.9271428571428,15,49.0,0,0.02339615690276019
13225.0,7,6463.84,3416,923.4057142857145,2,59.66666666666666,0,0.023224923427850805
17211.0,8,2317.2200000000003,1323,289.65250000000003,26,48.85714285714285,0,0.023136924106050342
16985.0,10,5464.12,1832,546.412,16,37.888888888888886,0,0.023091196686855373
14107.0,7,2703.23,1793,386.1757142857143,51,52.0,0,0.02304701034931373
17068.0,21,4552.14,2164,216.76857142857145,11,17.75,0,0.02290826183621798
16701.0,13,5398.3,6393,415.25384615384615,8,29.33333333333333,0,0.0228212443408123
13184.0,10,1701.29,1692,170.129,14,30.55555555555556,0,0.02264924119417013
16168.0,27,3787.6,1892,140.28148148148148,10,13.807692307692308,0,0.022564095280680197
14099.0,11,3104.17,2179,282.1972727272727,15,33.8,0,0.022495219152637937
14739.0,7,3902.28,3820,557.4685714285714,3,60.5,0,0.0222162847673733
17567.0,8,4331.48,2632,541.435,6,52.142857142857146,0,0.021849566900824603
16722.0,13,4730.81,5001,363.9084615384616,16,29.25,0,0.021842391165896667
16814.0,21,6509.1,2769,309.95714285714286,13,17.75,0,0.021662620959658554
17954.0,12,2332.72,2234,194.3933333333333,4,33.18181818181818,0,0.021495801187997942
18172.0,20,7561.68,3184,378.084,14,14.473684210526317,0,0.02148172737280117
12524.0,8,4485.72,3699,560.715,8,46.285714285714285,0,0.02147386783770714
15114.0,10,2760.56,3096,276.056,29,30.11111111111111,0,0.02144232394945824
15218.0,11,5756.89,3329,523.3536363636364,10,30.8,0,0.02132103640392949
14401.0,13,4051.48,4507,311.6523076923077,3,29.58333333333333,0,0.021317993945474224
17512.0,10,2924.99,2753,292.499,28,30.22222222222222,0,0.02094502107610499
12347.0,7,4310.0,2458,615.7142857142857,1,60.833333333333336,0,0.020752320744503967
17644.0,11,2895.64,1793,263.24,0,25.9,0,0.020586059252364196
17338.0,8,6643.93,3128,830.49125,16,49.142857142857146,0,0.020490031074084928
